gene	p_ebm	n_pep	abun	l2fc	mg
Cul4b	0.04426791944975195	4	896.6522666744444	-0.09560305061844339	FALSE
Pura	0.04429893111949995	4	593.9874593576111	-0.05084639336824002	FALSE
Uba7	0.04438150641095492	4	361.12595176772226	-0.12216007572667256	TRUE
Ccdc120	0.044384981339676374	3	177.83857867955555	-0.11169700392916908	FALSE
Setd1a	0.04440052566937978	5	706.7559343936666	-0.19472558744892796	FALSE
Sacs	0.04441837270497417	4	540.8897205649445	0.025653369275914682	FALSE
Xpo1	0.04442764327925096	4	763.0696956643333	-0.10935451185254108	FALSE
Sos1	0.04451716908922338	4	556.5224755186111	-0.09115931073603095	FALSE
Vps54	0.044557993974308194	3	281.40395647077776	-0.10622662265654148	FALSE
Ddah1	0.044590016085560465	5	1096.8051284460555	-0.11670639107804436	FALSE
Maip1	0.044610926387180026	5	570.8515967386111	0.03393750786426359	FALSE
Drg1	0.044711775116237175	5	944.4366089879444	-0.08044175337381249	FALSE
Brd1	0.04484283025639775	1	35.76992259166667	0.20106125237967765	FALSE
Cbarp	0.04487779525875072	5	610.5619253118889	-0.013680294708332272	FALSE
Gpm6b	0.04498134934158853	5	1429.6441455780557	0.04527781597845715	FALSE
Prxl2a	0.045161838941589955	3	673.5613797782222	0.08032862422044013	FALSE
Nrdc	0.04529831236443632	5	592.8400690863333	-0.08499613502750096	FALSE
Extl2	0.045335535574925846	4	296.355436055	0.1554031248448253	FALSE
Ddrgk1	0.045346323752728485	4	403.19955339061113	-0.11411123747787483	FALSE
Clns1a	0.04536079890656041	2	236.96520958177777	-0.22106265253475435	FALSE
Mospd2	0.04549259571057401	1	71.49171170372222	-0.10165030305145449	FALSE
Ipcef1	0.04552874315418767	7	1126.451237427	-0.06905591980073675	FALSE
Ctnnbl1	0.04554051522079362	4	518.1030236361111	-0.09123437707149286	FALSE
Erp44	0.045550425198912795	6	1096.204670229	-0.030745224609278622	FALSE
Elavl3	0.04558452258921491	5	657.7442486314444	-0.09556241123403056	FALSE
Rarres2	0.0456111769376374	1	20.037625962499998	-0.22377454031740204	FALSE
Rpl5	0.04563613499325903	6	1068.7668980798887	-0.10189310893087856	FALSE
Ranbp3	0.04569030968228386	5	814.5628777115	-0.12284410875747416	FALSE
Rpl14	0.045754411760742006	1	307.25485451833333	-0.11580380031488112	FALSE
Ormdl3	0.04575932829822644	2	259.55282639666666	-0.08628268371499109	FALSE
Rnf141	0.04577309663445634	4	461.66281200761114	-0.08411855678070398	FALSE
Hdac9	0.04582482444996269	3	119.61563386611111	-0.12451330622703889	FALSE
Khdrbs1	0.04586337947303224	5	704.2676529059445	0.09914481692335782	FALSE
Nme7	0.04605705862653838	6	1016.5766153968889	-0.087094744035204	FALSE
Ksr2	0.04607381724485277	4	363.05224496672224	-0.08429155583444572	FALSE
Rab11fip3	0.04607932150806096	1	38.99170040222222	-0.12735426447018078	FALSE
Phip	0.04610873141289172	4	376.23491056744444	0.20829559094560346	FALSE
Ubtf	0.04614378932692708	6	798.4112938158333	0.10655194577530742	FALSE
Eif3e	0.04617782461868524	6	893.8388341039445	-0.0689112686430891	FALSE
Naglu	0.04618336131592354	3	165.3698726272222	-0.2234962468907783	TRUE
Kif13b	0.04618919389938291	2	190.65951707627778	-0.17590835238661678	FALSE
Arhgef18	0.046241832461752314	4	619.1967930296112	-0.09328434426826536	FALSE
Dck	0.04631878950930238	4	345.50811582016667	-0.08455819228196292	FALSE
Atp6v1a	0.04632340072886736	5	667.4116169371111	-0.06591286492282986	FALSE
Pin1	0.04634519243673951	3	852.5860681261667	-0.07664780400144738	FALSE
Stat3	0.046369876044564946	6	505.4695869399444	-0.11148779773980995	FALSE
Tmx3	0.046383609157232754	3	804.4895291985	-0.09498383484121957	FALSE
Mrpl14	0.046401519118839954	5	791.919058988	0.09353781069906685	FALSE
Tufm	0.046419185556528644	5	1230.307076854	-0.04162332146825903	FALSE
Tbc1d24	0.04643029842233112	8	1363.4299864581667	0.001307173398835244	FALSE
Slc38a9	0.04648422274885976	4	305.7398864983889	-0.09932071519079715	FALSE
Aldh1l1	0.046504301552710785	3	654.6964082683334	-0.0366327208938407	FALSE
Gps1	0.04650752762282197	6	984.9160628339445	-0.08658727146243646	FALSE
Ptprn	0.046534655583016386	5	551.1257028575556	-0.1522376604160068	FALSE
Rpap3	0.04658565954650843	5	496.20936613755555	-0.09692948603602632	FALSE
Gpn2	0.046604094834682364	1	171.83125004355557	-0.098638445554907625	FALSE
Atp5pb	0.04665393204463939	5	2060.3846113644445	0.07728274770918324	FALSE
Commd7	0.046698389141683685	4	553.0821742358888	-0.114142276425902	FALSE
Gemin7	0.04672443100623944	1	55.80075021788889	-0.13595597997977926	FALSE
Mtm1	0.046789884764135536	7	387.1313906103889	-0.027533380984165547	FALSE
Slc35e1	0.04680725662599517	4	451.321457173	0.12021171582345459	FALSE
Gga2	0.046824211367456424	3	429.83283476866666	-0.12939323275897968	FALSE
Ptprs	0.04682544988940521	7	812.9245384323333	-0.09317960486084238	FALSE
Camkk2	0.046836409802739724	4	755.3885469363333	-0.07761760336674596	FALSE
Hp1bp3	0.046901759205019544	6	1793.7536476772223	0.13196169014195402	FALSE
Cux1	0.04693257361275671	2	197.3504691408889	0.1287217789758849	FALSE
Rps20	0.04698229653244227	5	1073.5483200534445	-0.0861656513037438	FALSE
Fam20b	0.0470779551385373	3	578.8282709927223	0.11292626578214306	FALSE
Ttc30b	0.047101949716197425	4	439.13553111044445	-0.09266752697697359	FALSE
Rnaseh2c	0.04713159325433678	2	314.3691994236111	-0.07616543956099255	FALSE
Hras	0.04714604890040955	7	1694.067620135722	-0.10174892442230665	FALSE
Cdh13	0.047222144955572386	4	1311.2349909738334	-0.12403254001035127	FALSE
Cttnbp2	0.04725156016656902	4	666.9688671248889	-0.015636145892569002	FALSE
Gmds	0.04726150609755745	5	745.2537533517777	-0.08356102206218281	FALSE
Isy1	0.04726217653928807	4	616.8849950452222	-0.08694994489341963	FALSE
Nudt17	0.047316712052776655	2	538.1361753764445	0.09482888759855154	FALSE
Pcm1	0.04736192815992031	2	357.031930942	-0.14733405680423792	FALSE
Tpm3	0.04736458145370572	9	1732.4949260869998	-0.19991265241551284	FALSE
Tm9sf3	0.04741709201257435	4	932.6884220865555	0.14517015371729747	FALSE
Sec14l1	0.047422893841630405	3	251.45472589794443	-0.13376761506143908	FALSE
Ddx47	0.04745064584982426	2	78.23367307816667	-0.08896403574184181	FALSE
Mapt	0.0475174659370751	12	2016.2826179500555	0.04951694330424599	FALSE
Sec61a1	0.047588741956473085	3	517.1786053709445	-0.007673738058195118	FALSE
Ddx25	0.047596849949816805	2	146.1015861555	-0.1401366029522483	FALSE
Nsmaf	0.04762428169508993	4	432.42724896388887	-0.10594964443090044	FALSE
Ifit2	0.04762880860689608	3	578.6966611646667	-0.14571457128784743	FALSE
Sgtb	0.047648254154736204	6	1558.7771099621666	-0.12300438745262388	FALSE
Diras1	0.04772061612038862	3	559.0164577345556	-0.0018167037407908274	FALSE
Eogt	0.04772460213475327	1	540.7138471873889	-0.11521177069245807	FALSE
Rps5	0.04772738089260784	5	1382.5306667192776	-0.1308932545144712	FALSE
Prmt5	0.047746081639308935	4	788.4838436113333	-0.08023911524703009	FALSE
Bzw2	0.04777855387118561	3	230.3717679287222	-0.10883843500767561	FALSE
Scn3b	0.0478077655541248	4	680.6258346028333	-0.09352120142140494	FALSE
Mrpl1	0.0478164578231774	6	948.5377531597222	0.03134823220675122	FALSE
Blmh	0.04782010646791805	4	1493.4646960043888	-0.08354047172007086	FALSE
Rpl17	0.047842586789881444	4	1467.1172137411666	-0.0019184568627841035	FALSE
Acyp1	0.04784906975583309	5	674.5716312837777	-0.07091165315693913	FALSE
Ift172	0.047889261825547445	4	326.0033583660555	-0.09892246273856702	FALSE
Ndufv3	0.04789956486390514	6	560.1517751553333	-0.07136616312340147	FALSE
Bola1	0.04790479781542073	3	315.88523371472223	-0.08696044961086354	FALSE
Frmpd4	0.04792772269371461	4	337.0057124482222	-0.08444796271169379	FALSE
Tpm2	0.04800061580730753	8	723.5740229291666	0.2415795221197482	FALSE
Prkdc	0.04819630331229013	1	52.339665839333335	-0.21245274855459173	FALSE
Psme2	0.048248129936593685	3	415.0202858912778	-0.13961928380913932	FALSE
Syp	0.04831891777153545	3	1152.1556109877222	-0.011907917936261158	FALSE
Madd	0.04834486588987667	10	1850.5766450710555	-0.06678752341080624	FALSE
Psmb7	0.04835789703783022	3	947.6641037028334	-0.08565209203155474	FALSE
Cactin	0.04842167174635675	2	90.06675951977778	0.05618816826398511	FALSE
Gltp	0.04844237857595227	5	565.0627487751667	-0.17815520203839696	FALSE
Nup155	0.04858455089527206	6	600.7570672039444	0.06998189468007174	FALSE
Gprin2	0.04863460300597721	1	142.68015860255557	-0.13163576822660594	FALSE
Noc4l	0.04884061292194545	1	129.85624625122222	-0.11274028555337823	FALSE
Fscn1	0.04886279680755879	5	972.4863702124445	-0.053789163096923984	FALSE
Plxnb1	0.048901040441071124	5	455.8287054051111	-0.03164813739160051	FALSE
Lpp	0.04891771476801239	5	289.4047916510556	-0.10507781128045592	FALSE
Ces1c	0.04896437185565417	3	855.6749969147777	-0.18918251739187694	FALSE
Mmtag2	0.049113765547434476	1	36.22372074766667	-0.10200185234571724	FALSE
Psmc5	0.04917999231189469	3	842.9946110956666	-0.06651305053912102	FALSE
Vps37b	0.04920948234423715	6	637.8652978486667	-0.10663322920608685	FALSE
Plch1	0.04932360572771771	1	140.44711374155557	-0.1020963908354878	FALSE
Gigyf1	0.0493307215029212	4	329.84261046327777	0.07393685054026874	FALSE
Ankmy2	0.04935386841105697	4	607.3517459456111	-0.041888589578380764	FALSE
S1pr1	0.04939654713186481	5	754.6990321138333	-0.11864831448712235	FALSE
Cd2ap	0.04941260106789329	4	796.3097692602222	-0.12278083366492733	FALSE
Slc25a29	0.04941633638209175	5	233.41748108761112	-0.1312227440924784	FALSE
Fam135a	0.0496809900290624	1	185.00240548305555	-0.16275901317457442	FALSE
Sec31a	0.04980628796919059	7	1089.0894411997222	-0.06590492294506424	FALSE
Nln	0.04982972123582041	4	1286.5891930065	0.02354701146726311	FALSE
Stard9	0.04993151456019596	1	438.71780622327776	0.06950145626302891	TRUE
Cacna2d2	0.04994772777731262	6	646.2147562145	-0.10718726657637768	FALSE
Pdcl	0.050005395519108785	4	570.6486360737778	-0.10945818617958829	FALSE
Magee1	0.05004160067653393	3	133.91800119616667	-0.09800031369467972	FALSE
Rbm45	0.050050064677595485	4	300.3330271745	-0.11977628378968452	FALSE
Bfar	0.05021582242664828	2	161.01702643722223	-0.09432918395889625	FALSE
Plekhf1	0.050224004934905725	3	454.39158958049995	0.101082409892853	FALSE
Gm5741	0.05030967073225135	1	48.32963269038889	-0.5594155097501932	FALSE
Prmt3	0.050370643641407274	5	580.5625825492777	-0.10288953851967463	FALSE
Ckmt1	0.05038591800674148	4	1654.4523924322777	0.027171469873928166	FALSE
Apod	0.050572852342880774	6	741.6626806432778	0.2471899753776714	FALSE
Coro1a	0.05081682974832187	5	1013.157540571	-0.021014763561127248	FALSE
Sike1	0.05085907332147934	4	505.2294020207222	-0.13357555524082187	FALSE
Kif3a	0.050985671020110354	4	931.5548303525555	-0.08949030853574236	FALSE
Cox20	0.05103553644785936	3	335.7873082826667	-0.13252359563313212	FALSE
Xiap	0.05104696513051168	4	289.7717064229444	-0.04125624028424523	FALSE
Mgmt	0.051080400966352	1	102.09866018994444	-0.11208834692913036	TRUE
Pcnx2	0.05112987942989002	2	174.367557055	-0.02860665752046824	FALSE
Anapc2	0.051150255481585645	5	334.0444731629444	-0.09607682694172247	FALSE
Rubcn	0.05116133296602989	3	283.5621390253889	-0.1466137336847365	FALSE
Crppa	0.05116533361553057	5	710.1672046537777	-0.09844917541832164	FALSE
Efl1	0.05123045280079418	4	421.400443338	-0.06859713994663098	FALSE
Bod1l	0.05125284811297286	1	20.088397196333332	-0.2009207010174608	FALSE
Tbc1d16	0.05128880728858268	1	41.16927750027778	-0.13373599542336054	TRUE
Ncapd3	0.0513024683189537	1	36.98425376211111	-0.1713996006210519	FALSE
Sh3bgrl3	0.051367837404001415	4	345.44253664611114	-0.08858009337162341	FALSE
Rnf126	0.051419930356300096	2	207.8755129485	-0.17758007209193205	FALSE
Emb	0.05142841654125341	4	488.16029215183335	0.015433987926324746	FALSE
Hspa8	0.051508373250656735	10	1237.27874748	-0.07448776440537451	FALSE
Aagab	0.05160552183942437	5	258.4656125268889	-0.14462541112457813	FALSE
Sptbn2	0.05164287838695691	6	572.7265908469444	-0.05298823530405663	FALSE
Mrpl28	0.05166111196039969	4	566.0127650615556	0.07173110152266043	FALSE
Tiam1	0.05166152776860168	4	1004.5097834368889	-0.09994654451035835	FALSE
Ttc5	0.0516634874160985	4	349.3097845976111	-0.033091113319099204	FALSE
Sephs1	0.05166395427832257	5	413.4767834111667	-0.09891573485660847	FALSE
Rps27	0.05170196675982535	1	312.5609927267778	-0.1263720215871633	FALSE
Crlf3	0.05172504316317197	4	390.92824242561113	-0.08575310265390064	TRUE
Commd6	0.05173027392477079	5	1406.132420864778	-0.11428794665271805	FALSE
Dpm1	0.051768886702475564	4	310.12215186227775	-0.04227907573507522	FALSE
Ankrd13d	0.051769560205891144	4	420.8195834089444	-0.0912805547025078	FALSE
Uggt2	0.051776290959935044	1	57.73041122755556	0.11897495292926498	FALSE
Adprm	0.0519051876705396	4	661.9012818765	-0.08279719058282063	FALSE
Eif1ad	0.051919085074680266	3	290.63855919322225	-0.13789733043164235	FALSE
Cp	0.05192160500884714	5	965.5305382300555	0.15972749036472014	TRUE
Lrch3	0.051983538711378466	2	199.40806975655556	-0.10838204067070124	FALSE
Dag1	0.0520193882007649	5	1520.6694995390556	-0.06939096910064159	FALSE
Pgm3	0.05203733762337449	5	596.219824562	-0.04474408121943377	FALSE
Ndufs3	0.052100704670844884	3	1125.8627618803332	-0.07105494648259972	FALSE
Cpne3	0.05210207620959946	3	493.5404521068889	-0.06166723911655938	FALSE
Ankrd34b	0.05212006386905928	2	325.01727200183336	-0.10213700137624693	FALSE
Rdh11	0.05219174131997145	3	210.92893796544445	-0.10580008427129908	FALSE
Fhdc1	0.05220896686115723	1	98.68378703977778	-0.1611163754947114	FALSE
Mrpl10	0.052236356638347636	4	736.3610906618333	0.11871223476430642	FALSE
Slc9a3r1	0.05251109534202273	3	609.4511973792778	-0.10682553552320916	FALSE
Cul1	0.05265122059413755	7	934.5562532212223	-0.03611444656494863	FALSE
Rxra	0.05278976339932284	4	372.2815259817222	-0.09201168734645032	FALSE
Rnf157	0.052823359897941985	5	448.1876346337778	-0.09885950140435584	FALSE
Natd1	0.05298819246173643	2	83.96803784544444	-0.14022905527721055	FALSE
Ranbp1	0.053033000643693824	3	161.614129453	-0.13141511864995706	FALSE
Gsk3b	0.05317062667688537	4	907.8888616409445	-0.03861219940273172	FALSE
Dpy19l1	0.0532432230016564	2	193.37226171833333	-0.04466379297096257	FALSE
Smad5	0.05337452756055526	2	117.89761619949999	-0.11313401210159595	FALSE
Slc7a4	0.05338811734128976	1	39.674275998333336	-0.16418037333483962	FALSE
Lmnb2	0.053400494410220004	5	540.8911900068889	0.14902613411754445	FALSE
Nop14	0.053464456832006575	1	29.32817378588889	-0.13565590356360413	FALSE
Trpv2	0.05357751247448105	5	452.2571432843333	-0.0858789801008088	FALSE
Gca	0.05361210260604721	5	548.3862036587221	-0.11232207958521374	FALSE
Fez2	0.05367528633159486	2	160.81384107905555	-0.12504873477600653	FALSE
Snx1	0.053764148514317295	5	1182.4643119497223	-0.07474570111683533	FALSE
Tmem68	0.053770337743608926	3	385.9097443681667	-0.060250750036837754	FALSE
Coq9	0.053783177303810145	4	860.7438251897778	-0.06645501128499312	FALSE
Itm2c	0.05379827881763464	4	556.9350461791666	-0.0604094512418258	FALSE
Snx5	0.05384034120404362	4	492.69900182683335	-0.02893103196869379	TRUE
Dgkd	0.053844588802927834	4	432.22442810116667	-0.11301073231373152	FALSE
Zdhhc5	0.053867490364966644	5	505.6411135662778	0.0059626936215040945	FALSE
Afg1l	0.05393293658392068	4	991.2903252128889	0.01943914291847752	FALSE
Gmppb	0.05393638359536071	5	802.4851611595556	-0.08105972253624784	FALSE
Zc3h10	0.05395199107347307	1	74.2524864905	0.1311412779602621	FALSE
Lars2	0.05397630336052262	5	647.3323671831668	0.053229147222439314	FALSE
Psmb4	0.05405986202080287	3	630.4615369542222	-0.08748938679009938	FALSE
Timm17a	0.05418510465748811	4	334.2460515365555	-0.044662731308979256	FALSE
Lclat1	0.054185817134587276	4	758.2916906930556	0.01577586166602843	FALSE
Mcts1	0.05423312058232026	6	875.2457177904445	-0.09023950459549514	FALSE
Eno1	0.0542414030296262	8	1157.9185442466112	0.043247280844505256	FALSE
Atp9b	0.05426084117962547	5	342.56538789366664	-0.010867633335947018	FALSE
Eif2d	0.05427823852269366	3	536.6395625892222	-0.07986577827286273	FALSE
Znf428	0.054335966044184655	4	370.10417193638887	-0.33834328443864065	FALSE
Timm8b	0.05436962856004102	3	317.3470803387222	-0.13082124698283332	FALSE
Psma4	0.05442900725885407	3	1497.8635286494443	-0.06345961248961501	FALSE
Psmb10	0.0544443317299492	2	119.97493130794444	-0.11357828939188287	FALSE
Prorsd1	0.05455259080502249	2	255.61597003938888	-0.10644313931112614	TRUE
Srgap1	0.0545721933054287	4	419.7480852400555	-0.10371513424987498	FALSE
Ppm1a	0.054595677154680916	5	602.0460466944445	-0.0811846524327738	FALSE
Asrgl1	0.05461340922845734	5	1228.6223017101665	-0.06362060389737528	FALSE
Abi2	0.05464665502713858	3	394.92215996038885	-0.042987091601505	FALSE
Purb	0.054759168405145275	3	507.07969869411113	-0.10715515772711692	FALSE
D17h6s53e	0.05480429841376291	3	744.7082075898334	-0.11289201422209383	FALSE
Mbd1	0.05480572775671611	2	79.9535791015	0.19837025355621796	FALSE
Gpt2	0.05489050910798477	4	683.0987912568334	0.06786703980381652	FALSE
Cpne5	0.054937113085510615	10	1551.1434340246112	0.05212316157831066	FALSE
Cnn3	0.05495790059603787	5	1001.0656406426111	-0.13293830744692592	FALSE
Anp32c	0.055018711834193386	1	196.4135057763889	-0.18513862799796726	FALSE
Fmr1	0.05511221998712942	4	371.2364967499444	0.062435035071315675	FALSE
Mien1	0.05512158645692385	4	508.21713432955556	-0.011906885146095806	FALSE
Vps28	0.055151301300675915	5	449.4666302832778	-0.06671838769213179	FALSE
Cdc42	0.055166212084818284	4	1062.1725585707222	-0.07765183531669664	FALSE
Nt5c1a	0.05517238716145409	5	586.2777454851667	-0.09258831873158573	FALSE
Mob1b	0.055178823896826316	3	441.6102727726111	-0.10464085996782391	FALSE
Tor1b	0.055186638939307295	2	665.1724307217222	-0.08298397367960596	FALSE
Pik3c2a	0.05523197750904035	4	804.6088167469445	-0.05746605528405012	FALSE
Epb41l4b	0.05525645543580869	6	651.4457202633333	-0.10830702648388683	FALSE
Mobp	0.05528306215977545	4	684.5522526815	0.18673634512573584	FALSE
Eif3g	0.05537465171627876	2	215.03797893227778	-0.10408526456886885	FALSE
Vkorc1l1	0.055521578754806324	3	233.30403405683336	-0.09786903405821007	FALSE
Kifbp	0.0555223577666136	6	536.9935030076111	-0.07345358682761698	FALSE
Paat	0.05553442736049997	2	118.53221626766666	-0.17506111966603294	FALSE
Cd99l2	0.05560977532607918	4	406.3064371162778	-0.0038665339124314343	FALSE
Gfm2	0.05564251428486778	3	290.87400733761115	0.10866194378270688	FALSE
Ftsj1	0.055681962792370567	2	136.15630352533333	-0.10659546817158316	FALSE
Nrxn3	0.05584098724108255	6	720.9922125663888	-0.07829785239325443	FALSE
Slc18a3	0.055847372574143524	4	340.0437886051111	-0.0663253420963928	FALSE
Dctn1	0.0558610222941416	9	1683.752150160889	-0.07287736854211495	FALSE
Lztr1	0.05601271464819263	5	350.74451447033334	-0.10078291747234683	FALSE
Ring1	0.056078805142748454	4	392.0814257557778	-0.07659837096382156	FALSE
MAP11	0.056079785316249145	3	310.74391584800003	-0.03542387090937133	FALSE
Dlc1	0.056206256502575984	4	442.1595129568889	-0.09160388708771336	FALSE
Cep131	0.056208256989745325	1	52.557038617222226	-0.1414132976462506	FALSE
Mrpl13	0.05622429719727078	4	349.2932861555	0.11366739113430135	FALSE
Prph	0.056242685258569056	5	657.4417893012778	0.3255429748022435	FALSE
Ankrd34a	0.056286904514230116	6	1158.5374151044446	-0.09829167855404079	FALSE
Spg21	0.05632484002931527	5	905.0988808663333	-0.07687065963694421	FALSE
Dmd	0.056419734620727045	3	410.07237525200003	-0.08788603891208577	FALSE
Ddo	0.056564049303654586	1	27.89560243888889	-0.18142806119173446	FALSE
Lypla2	0.05656554460146413	6	1206.7769702665	-0.05212157890042845	FALSE
Mdh1	0.05663346983044555	6	1490.3628929012777	-0.05315426042399787	FALSE
Sarnp	0.0566712039111872	3	434.285210435	-0.1167493864433997	FALSE
Lnpep	0.05667690682588541	4	686.8558407605	-0.07872464938886019	FALSE
