feature_id	feature_name	microglia_average	microglia_log2_fold_change	microglia_p_value	mg_enriched
ENSMUSG00000073489	Ifi204	0.12061421681048291	7.367252118933095	3.6395128710301058e-56	TRUE
ENSMUSG00000041538	H2-Ob	0.08022999243197301	8.05889372258981	4.138414186151295e-56	FALSE
ENSMUSG00000054293	P2ry10b	0.11899884783534252	6.929782991739536	5.9825185612051315e-56	TRUE
ENSMUSG00000110235	Gm5086	0.9116065583042304	5.990984965392312	6.085741439105058e-56	TRUE
ENSMUSG00000063611	Gm10134	0.12492186741085733	6.774537766092125	6.833360957804254e-56	TRUE
ENSMUSG00000037661	Gpr160	0.3483812423052788	6.1942986303311525	6.833360957804254e-56	TRUE
ENSMUSG00000018927	Ccl6	0.13838327553702728	7.231761764075363	1.2087479568162898e-55	TRUE
ENSMUSG00000097705	Gm26740	0.7296083204384123	6.003426238203102	2.196812863749304e-55	TRUE
ENSMUSG00000102037	Bcl2a1a	0.05438408882972667	8.973130199307587	2.2258217238100076e-55	FALSE
ENSMUSG00000024818	Slc25a45	0.2584590360224634	6.239218619045901	3.365630547722286e-55	TRUE
ENSMUSG00000115230	AU022793	0.09315294423309618	7.515379365511702	4.2746358722225305e-55	FALSE
ENSMUSG00000018169	Mfng	0.179305956240584	6.440827106642523	4.4150656527142586e-55	TRUE
ENSMUSG00000010142	Tnfrsf13b	0.2358438703704979	6.343878859162136	7.453726613574156e-55	TRUE
ENSMUSG00000074825	Itpripl1	0.09315294423309618	7.229075180355061	8.385173190640069e-55	FALSE
ENSMUSG00000046794	Ppp1r3b	0.11684502253515532	6.818793831986721	6.636710791459678e-54	TRUE
ENSMUSG00000009585	Apobec3	0.6477629590312989	5.90455161188059	6.884819258585406e-54	TRUE
ENSMUSG00000060791	Gmfg	0.19653655864208155	6.455839752125802	8.451176500585384e-54	TRUE
ENSMUSG00000090185	Gm15523	0.15399850896338443	6.534198869269192	1.3666302390039394e-53	TRUE
ENSMUSG00000026548	Slamf9	0.07215314755627103	7.8629472815571635	1.5920995560067227e-53	FALSE
ENSMUSG00000052336	Cx3cr1	4.9893363078836375	5.809250853569757	1.8564522460002163e-53	TRUE
ENSMUSG00000111792	Gm33858	0.04899952557925868	9.309693640563346	3.9519748745406583e-53	FALSE
ENSMUSG00000105283	Gm33370	0.09907596380861096	6.984089411297452	5.3931011580661405e-53	FALSE
ENSMUSG00000064267	Hvcn1	0.19653655864208155	6.40652890145707	1.79462488172457e-52	TRUE
ENSMUSG00000101903	Gm29291	0.05007643822935228	8.940182606600242	5.928847711882373e-52	FALSE
ENSMUSG00000087122	4930403D09Rik	0.03930731172841631	10.639441239910008	3.2412800065331734e-51	FALSE
ENSMUSG00000045672	Col27a1	0.8701454212756268	5.803689618892471	7.51613082440905e-51	TRUE
ENSMUSG00000085591	Gm13479	0.1340756249366529	6.762776961800186	9.916793595073245e-51	TRUE
ENSMUSG00000004709	Cd244a	0.07161469123122423	7.941488213061193	4.122052777270701e-50	FALSE
ENSMUSG00000110386	Gm42031	0.11415274090992134	6.738432739804798	5.229495067211198e-50	TRUE
ENSMUSG00000051212	Gpr183	1.243834110858105	5.774963082907022	5.404791774468665e-50	TRUE
ENSMUSG00000073555	Gm4951	0.2530744727719954	6.202354048302459	9.933969340714024e-50	TRUE
ENSMUSG00000037922	Bank1	1.2007576048543611	5.779087399723135	1.1468282490910622e-49	TRUE
ENSMUSG00000021880	Rnase6	0.05546100147982027	8.323072670364546	1.371024905497677e-49	FALSE
ENSMUSG00000024334	H2-Oa	0.05599945780486707	8.14423339194718	2.725181969152076e-49	FALSE
ENSMUSG00000028159	Dapp1	1.6439071603678763	5.6917473764658775	5.9960340802685e-49	TRUE
ENSMUSG00000026979	Psd4	0.10338361440898536	6.90350383882563	6.927264591738083e-49	TRUE
ENSMUSG00000072720	Myo18b	0.51637961571988	5.85306269262532	1.0525649424780358e-48	TRUE
ENSMUSG00000026564	Dusp27	0.08992220628281539	7.244876469024069	1.6915762978608673e-48	FALSE
ENSMUSG00000007379	Dennd2c	0.2159209863437663	6.074012298566018	2.960456946697621e-48	TRUE
ENSMUSG00000031504	Rab20	0.10392207073403216	6.5704690978308875	3.2529802095956e-48	TRUE
ENSMUSG00000036553	Sh3tc1	0.15669079058861843	6.288895555046457	4.152225977246883e-48	TRUE
ENSMUSG00000029217	Tec	0.8744530718760012	5.70469975437712	2.0872857511318907e-47	TRUE
ENSMUSG00000043263	Ifi209	0.05546100147982027	8.638574496092474	2.69275151302229e-47	FALSE
ENSMUSG00000034786	Gpsm3	0.17715213094039678	6.156065152304527	2.868439987880244e-47	TRUE
ENSMUSG00000033016	Nfatc1	0.41514982661108185	5.790023984373062	5.791542874629461e-47	TRUE
ENSMUSG00000024397	Aif1	0.5174565283699736	5.750697991011748	1.990024643460164e-46	TRUE
ENSMUSG00000101389	Ms4a4a	0.14484475143758888	7.952214619654251	1.990024643460164e-46	TRUE
ENSMUSG00000032596	Uba7	0.12707569271104452	6.347187569228545	5.7424749826729465e-46	TRUE
ENSMUSG00000051498	Tlr6	0.05330717617963308	7.788441845193534	2.5979792825456288e-45	FALSE
ENSMUSG00000095295	Gm3488	0.09315294423309618	6.834012380837484	4.074690953456342e-45	FALSE
ENSMUSG00000032717	Mdfi	0.0845376430323474	6.838950859150216	4.964631192938063e-45	FALSE
ENSMUSG00000087238	Gm12865	0.15346005263833765	6.3490678788974915	1.1928552529749238e-43	TRUE
ENSMUSG00000040093	Bmf	0.15022931468805686	6.108059779393695	1.506841756453324e-43	TRUE
ENSMUSG00000084806	Gm15232	0.05653791412991386	7.909980815400672	9.869324133111144e-43	FALSE
ENSMUSG00000031662	Snx20	0.5411486066720328	5.584622532248105	1.5796231572643874e-42	TRUE
ENSMUSG00000044626	Liph	0.2654589682480718	5.785898068597655	3.5781191586184974e-42	TRUE
ENSMUSG00000032440	Tgfbr2	1.8210592913082737	5.461132976763038	3.6650051828178944e-42	TRUE
ENSMUSG00000097139	Gm26626	0.04630724395402469	8.28796886940863	4.006179197448787e-42	FALSE
ENSMUSG00000097654	Gm26714	0.06246093370542865	7.071533903368581	6.491977875908681e-42	FALSE
ENSMUSG00000024663	Rab3il1	0.3876885540336951	5.605865501114761	1.178712656083434e-41	TRUE
ENSMUSG00000091649	Phf11b	0.05815328310505426	7.497732480916892	1.369203511488423e-41	FALSE
ENSMUSG00000052749	Trim30b	0.06299939003047546	7.442266204059495	1.605497036385378e-41	FALSE
ENSMUSG00000025804	Ccr1	0.05438408882972667	8.269523202087813	3.2054183113721405e-41	FALSE
ENSMUSG00000071713	Csf2rb	0.2175363553189067	5.800595272731185	6.835773868610489e-41	TRUE
ENSMUSG00000031165	Was	0.20245957821759633	5.759589897053841	7.032470783268567e-41	TRUE
ENSMUSG00000009772	Nuak2	0.2083825977931111	5.783160117975042	8.341715649445624e-41	TRUE
ENSMUSG00000047407	Tgif1	0.11361428458487452	6.089130050858845	9.128914390303187e-41	TRUE
ENSMUSG00000022372	Sla	0.4668416338155746	5.540936084510228	1.184979814540779e-40	TRUE
ENSMUSG00000015133	Lrrk1	1.096835534120329	5.437795836979973	1.281151046662878e-40	TRUE
ENSMUSG00000033450	Tagap	0.22722856916974907	5.8146517245163825	1.824938808788707e-40	TRUE
ENSMUSG00000035778	Ggta1	0.5104565961443652	5.4638266226766365	4.898032142895903e-40	TRUE
ENSMUSG00000111713	Gm20234	0.1286910616861849	6.093704486416625	6.189825567120428e-40	TRUE
ENSMUSG00000047150	1700001C19Rik	0.07592234183159863	6.6728443981772205	6.375806093952006e-40	FALSE
ENSMUSG00000066258	Trim12a	0.6278400750045674	5.4136999523844125	1.1556486061381037e-39	TRUE
ENSMUSG00000111147	Gm33699	0.1647676354643204	5.860775475849186	1.6298555094418228e-39	TRUE
ENSMUSG00000071724	Smpd5	0.14053710083721446	5.935933869758113	2.180609516586911e-39	TRUE
ENSMUSG00000114701	Gm47731	0.03930731172841631	8.51015822296504	5.6603401399728945e-39	FALSE
ENSMUSG00000096727	Psmb9	0.20192112189254952	5.681937802171143	6.266443326164736e-39	TRUE
ENSMUSG00000030054	Gp9	0.05330717617963308	7.75191596916842	7.11349246356156e-39	FALSE
ENSMUSG00000115902	AC113595.1	0.05976865208019466	6.690448336451025	1.2598588751209384e-38	FALSE
ENSMUSG00000031553	Adam3	0.09315294423309618	6.450866603956973	2.553890187435836e-38	FALSE
ENSMUSG00000026480	Ncf2	0.7323006020636463	5.384855138206442	3.254264291838602e-38	TRUE
ENSMUSG00000040747	Cd53	0.5960711518268063	5.405778305614888	3.979632512936603e-38	TRUE
ENSMUSG00000078677	Gm10974	0.15022931468805686	5.821178631605534	1.722937695654761e-37	TRUE
ENSMUSG00000039853	Trim14	0.3930731172841631	5.436912032437849	2.71649580450721e-37	TRUE
ENSMUSG00000033685	Ucp2	0.5131488777695992	5.366021922199406	3.9812130859775705e-37	TRUE
ENSMUSG00000078606	Gm4070	0.11253737193478094	5.942109568116718	4.526975180326825e-37	TRUE
ENSMUSG00000056917	Sipa1	1.335371686116061	5.274804590277512	5.749264640098299e-37	TRUE
ENSMUSG00000031207	Msn	0.703762416836166	5.299822744779787	8.90052933154217e-37	TRUE
ENSMUSG00000000686	Abhd15	0.7947615357690749	5.322723864714799	1.061372447999878e-36	TRUE
ENSMUSG00000030345	Dyrk4	0.05330717617963308	6.986381222805444	1.3236638085685412e-36	FALSE
ENSMUSG00000064141	Zfp69	0.4399188175632346	5.366164297449547	1.804081623453372e-36	TRUE
ENSMUSG00000048200	Cracr2b	0.1787674999155372	5.606018238372558	2.287917026137734e-36	TRUE
ENSMUSG00000085895	Gm12861	0.09315294423309618	6.564592339990378	2.4880292617221004e-36	FALSE
ENSMUSG00000086953	Aknaos	0.04738415660411829	7.177800850684257	2.8375388515322085e-36	FALSE
ENSMUSG00000039109	F13a1	0.7059162421363532	5.951094967557773	2.904220074894739e-36	TRUE
ENSMUSG00000041849	Card6	0.22561320019460868	5.497674681792633	4.7522231648293494e-36	TRUE
ENSMUSG00000056220	Pla2g4a	0.8329919348473976	5.255307299067934	7.26365110813886e-36	TRUE
ENSMUSG00000040552	C3ar1	0.2999201730510669	5.389830747809075	1.0103877646631059e-35	TRUE
ENSMUSG00000062545	Tlr12	0.05061489455439908	6.8705604656670385	1.0450183719779708e-35	FALSE
ENSMUSG00000045730	Adrb2	0.3009970857011605	5.39625025164523	1.6237462255599867e-35	TRUE
ENSMUSG00000026829	Gbgt1	0.05492254515477347	6.665277289631947	2.8652915028773065e-35	FALSE
ENSMUSG00000060063	Alox5ap	0.3801501654830399	5.36076506761019	3.199512059765623e-35	TRUE
ENSMUSG00000112023	Lilr4b	0.04792261292916509	10.014950375002211	4.4619553752313896e-35	FALSE
ENSMUSG00000021998	Lcp1	0.9089142766789964	5.216039804814856	9.532694085127034e-35	TRUE
ENSMUSG00000044456	Rin3	0.4824568672419317	5.282575891950648	1.5040948682632978e-34	TRUE
ENSMUSG00000032436	Cmtm7	0.7769924770425306	5.2055986428806635	2.3560244094910555e-34	TRUE
ENSMUSG00000019122	Ccl9	0.07107623490617744	6.684370409861943	2.4584918699009566e-34	FALSE
ENSMUSG00000114355	Gm40916	0.04361496232879069	7.412500447552216	2.8475452558237257e-34	FALSE
ENSMUSG00000104213	Ighd	0.06946086593103704	7.272446597294579	4.732374036270215e-34	FALSE
ENSMUSG00000046410	Kcnk6	0.3602272814563084	5.281272269790778	6.588927464029931e-34	TRUE
ENSMUSG00000085596	Gm11476	0.15130622733815044	5.59943333606767	1.0256596075111943e-33	TRUE
ENSMUSG00000047250	Ptgs1	1.3046796755883934	5.1431213619250356	1.5434070737168638e-33	TRUE
ENSMUSG00000040592	Cd79b	0.04899952557925868	8.429987874281057	2.018364374883788e-33	FALSE
ENSMUSG00000035352	Ccl12	0.06569167165570945	7.441765042057411	2.7497183037507205e-33	FALSE
ENSMUSG00000033446	Lpar6	0.9218372284801196	5.130296004085923	4.1555450741327244e-33	TRUE
ENSMUSG00000073491	Ifi213	0.0446918749788843	8.39604054235772	4.353886232574294e-33	FALSE
ENSMUSG00000034422	Parp14	0.4366880796129538	5.202401567835643	7.608170175304953e-33	TRUE
ENSMUSG00000032122	Slc37a2	0.48676451784230607	5.172943906289646	1.1470593587623703e-32	TRUE
ENSMUSG00000021200	Asb2	0.8410687797230997	5.137149614152447	1.4112583535144595e-32	TRUE
ENSMUSG00000025993	Slc40a1	0.781300127642905	5.130691539341402	1.604090509287947e-32	TRUE
ENSMUSG00000050103	Agmo	3.1208928599712458	5.04081436753446	3.9549980239664597e-32	TRUE
ENSMUSG00000026535	Ifi202b	0.03446120480299512	8.867393186588355	1.1733444042889546e-31	FALSE
ENSMUSG00000068245	Phf11d	0.06246093370542865	6.186610427815274	1.24543546259503e-31	FALSE
ENSMUSG00000053469	Tg	0.28215111432452256	5.241556805296044	1.2783772825654791e-31	TRUE
ENSMUSG00000024451	Arap3	0.4329188853376262	5.135926572826639	1.6538253519632892e-31	TRUE
ENSMUSG00000039997	Ifi203	0.1356909939117933	5.625078889583936	1.736270950578018e-31	TRUE
ENSMUSG00000054520	Sh3bp2	0.29292024082545853	5.185827008638156	1.8126794420717544e-31	TRUE
ENSMUSG00000045165	AI467606	0.06999932225608384	5.943774622975296	1.813374126854152e-31	FALSE
ENSMUSG00000025150	Cbr2	0.04953798190430548	7.200962360612163	2.769606288140517e-31	FALSE
ENSMUSG00000062585	Cnr2	0.07861462345683262	6.067417794896349	4.619329867130081e-31	FALSE
ENSMUSG00000045777	Ifitm10	3.4628126263759627	5.003264160846153	4.977244975594777e-31	TRUE
ENSMUSG00000024610	Cd74	0.949836957382553	6.764229230607271	6.061959968395093e-31	TRUE
ENSMUSG00000113005	Gm34408	0.5309179364961436	5.05299496634016	7.92058598262739e-31	TRUE
ENSMUSG00000031712	Il15	0.347842785980232	5.091211889228802	1.098655197692506e-30	TRUE
ENSMUSG00000057143	Trim12c	0.25145910379685504	5.158884038471378	1.1755652625192436e-30	TRUE
ENSMUSG00000056144	Trim34a	0.2552282980721826	5.151220542182668	1.9835906848269495e-30	TRUE
ENSMUSG00000038692	Hoxb4	0.02153825300187195	9.465611784011775	2.0990534390016824e-30	FALSE
ENSMUSG00000068335	Dok1	0.07215314755627103	5.845025373559901	2.1169832005227792e-30	FALSE
ENSMUSG00000000732	Icosl	0.14753703306282287	5.308068245749578	2.559535052081081e-30	TRUE
ENSMUSG00000090019	Gimap1	0.20892105411815792	5.244895886576791	3.9031323514863264e-30	TRUE
ENSMUSG00000046108	Il17c	0.06569167165570945	6.119836947170049	4.532066138273991e-30	FALSE
ENSMUSG00000042759	Apobr	0.08992220628281539	5.644885759070581	7.317000327635716e-30	FALSE
ENSMUSG00000073409	H2-Q6	0.03876885540336951	6.851628108384149	8.120500032313708e-30	FALSE
ENSMUSG00000018593	Sparc	2.3961306464582544	4.939626539090453	9.432423078430735e-30	TRUE
ENSMUSG00000036526	Card11	0.08184536140711342	5.92582448452923	1.1250841606623466e-29	FALSE
ENSMUSG00000085652	Gm11999	0.03015355420262073	8.35598729283728	1.744830846119567e-29	FALSE
ENSMUSG00000031387	Renbp	0.2132287047185323	5.140398668710352	1.7931379702311e-29	TRUE
ENSMUSG00000034107	Ano7	0.04630724395402469	6.50660915588397	2.5246140996517124e-29	FALSE
ENSMUSG00000005803	Sqor	0.28215111432452256	5.051476251027328	5.399767102619021e-29	TRUE
ENSMUSG00000105769	Gm43351	0.02261516565196554	9.396821010345857	9.017054296348671e-29	FALSE
ENSMUSG00000090124	Ugt1a7c	0.02961509787757393	7.214974983310208	9.533414292280699e-29	FALSE
ENSMUSG00000031682	1700011L22Rik	0.10876817765945336	5.428212249391206	1.0793810890529771e-28	TRUE
ENSMUSG00000034959	Rubcnl	0.4571494199647322	4.980776097961639	1.2188303773852038e-28	TRUE
ENSMUSG00000073421	H2-Ab1	0.24607454054638703	7.171159579417475	1.2929110511817932e-28	TRUE
ENSMUSG00000074570	Cass4	0.20030575291740912	5.190840500705087	1.39332913259492e-28	TRUE
ENSMUSG00000079164	Tlr5	0.04576878762897789	6.301663777305518	1.440313418471456e-28	FALSE
ENSMUSG00000021665	Hexb	12.231035423438032	4.86088388626561	1.7713044304421167e-28	TRUE
ENSMUSG00000109119	Gm44752	0.0419995933536503	6.448366403595912	1.9564354263479409e-28	FALSE
ENSMUSG00000020023	Tmcc3	6.50778314451561	4.850825941734074	2.901606678000479e-28	TRUE
ENSMUSG00000116751	Gm49793	0.01830751505159116	10.974308390504868	4.462014441889782e-28	FALSE
ENSMUSG00000116097	Gm36738	0.06138402105533506	5.89609955815417	5.0139625960423126e-28	FALSE
ENSMUSG00000033192	Lpcat2	3.552196376333731	4.850904617324572	5.104292552517757e-28	TRUE
ENSMUSG00000063458	Lrmda	5.418485998945936	4.843831267447193	5.242876190536611e-28	TRUE
ENSMUSG00000049037	Clec4a1	0.04684570027907149	6.5585026148037375	5.6635911211467485e-28	FALSE
ENSMUSG00000051124	Gimap9	0.05276871985458627	5.982528897309836	6.379852930998215e-28	FALSE
ENSMUSG00000038204	Asb10	0.03015355420262073	7.262877888445799	7.868641842902616e-28	FALSE
ENSMUSG00000060550	H2-Q7	0.06838395328094345	5.910351621437845	1.0394792352301859e-27	FALSE
ENSMUSG00000072620	Slfn2	0.1313833433114189	5.327706823991326	1.0803554149819155e-27	TRUE
ENSMUSG00000105501	5330426L24Rik	0.02207670932691875	8.822305297059819	1.12473416793753e-27	FALSE
ENSMUSG00000045312	Lhfpl2	1.7090603756985392	4.8418481297757445	1.4598491635800671e-27	TRUE
ENSMUSG00000036594	H2-Aa	0.2659974245731186	6.779501800840319	1.5348120509370376e-27	TRUE
ENSMUSG00000037921	Ddx60	0.23315158874526387	5.03735389746024	1.6543795207135928e-27	TRUE
ENSMUSG00000023008	Fmnl3	1.2804491409612877	4.825549548050418	3.829886859636702e-27	TRUE
ENSMUSG00000026222	Sp100	0.2546898417471358	5.0069828081743575	4.488330810424473e-27	TRUE
ENSMUSG00000021624	Cd180	0.8701454212756268	4.848747691123301	4.5473455282733675e-27	TRUE
ENSMUSG00000108095	Gm44067	0.05761482678000747	5.762810610271714	5.285119453831648e-27	FALSE
ENSMUSG00000050777	Tmem37	0.1997672965923623	5.051028834357316	8.59071029317715e-27	TRUE
ENSMUSG00000117916	9630028I04Rik	0.0425380496786971	6.268100191904164	8.606673582196262e-27	FALSE
ENSMUSG00000007041	Clic1	0.8383764980978656	4.811767316356421	1.537873089148759e-26	TRUE
ENSMUSG00000027217	Tspan18	0.24661299687143384	4.947595107200449	2.1728248397170008e-26	TRUE
ENSMUSG00000106543	Gm43378	0.2606128613226506	4.907849268754295	2.940013155741098e-26	TRUE
ENSMUSG00000017057	Il13ra1	0.350535067605466	4.861716979429328	3.3093522197636115e-26	TRUE
ENSMUSG00000065987	Cd209b	0.04038422437850991	9.590452546474303	3.62136502279152e-26	FALSE
ENSMUSG00000034165	Ccnd3	3.398197867370347	4.755699371933231	3.69323664967635e-26	TRUE
ENSMUSG00000026126	Ptpn18	0.5239180042705351	4.838129583520187	6.989265918810895e-26	TRUE
ENSMUSG00000057137	Tmem140	0.22615165651965544	4.93031239207712	8.274426203778951e-26	TRUE
ENSMUSG00000116961	Gm49662	0.05384563250467988	6.217834637449448	1.1837961507347675e-25	FALSE
ENSMUSG00000055069	Rab39	0.5007643822935228	4.876619451280584	2.3845910087574685e-25	TRUE
ENSMUSG00000093378	Gm20663	0.06138402105533506	5.624426234046505	3.3439513463629745e-25	FALSE
ENSMUSG00000076621	Ighj1	0.01561523342635716	10.014950375002211	5.040273804719501e-25	FALSE
ENSMUSG00000045868	Gvin1	0.04738415660411829	5.888913017560901	5.343603732219606e-25	FALSE
ENSMUSG00000073492	Gm10521	0.02423053462710594	8.095568835210498	5.655197227097933e-25	FALSE
ENSMUSG00000024737	Slc15a3	0.30799701792676887	4.82626444545124	6.132634172245846e-25	TRUE
ENSMUSG00000085912	Trp53cor1	0.41299600131089464	4.76169379522106	7.702664952171569e-25	TRUE
ENSMUSG00000117399	Gm19689	0.0430765060037439	6.162507563416072	1.2299234050770222e-24	FALSE
ENSMUSG00000032643	Fhl3	0.04792261292916509	5.761969633832344	1.3372917383974148e-24	FALSE
ENSMUSG00000024696	Lpxn	0.701070135210932	4.731508397820391	1.3743409184872096e-24	TRUE
ENSMUSG00000004552	Ctse	0.05007643822935228	6.4454179148506645	1.6699258438433574e-24	FALSE
ENSMUSG00000051906	Cd209f	0.05546100147982027	7.622632952223454	1.9053409468792224e-24	FALSE
ENSMUSG00000029373	Pf4	0.07376851653141143	6.058732067030126	2.0051287074555535e-24	FALSE
ENSMUSG00000026031	Cflar	1.391371143920928	4.673509623703099	2.0098242702983102e-24	TRUE
ENSMUSG00000020092	Pald1	0.49430290639296126	4.745943284436137	2.0856547519730877e-24	TRUE
ENSMUSG00000006344	Ggt5	0.14376783878749527	5.014277633073078	2.544440285977506e-24	TRUE
ENSMUSG00000020009	Ifngr1	1.5270621378327214	4.662704252436123	2.888949366068992e-24	TRUE
ENSMUSG00000079419	Ms4a6c	0.22615165651965544	4.89559025455127	3.00910812715536e-24	TRUE
ENSMUSG00000037683	Armc3	0.15238313998824404	5.005141466448129	3.19769409783112e-24	TRUE
ENSMUSG00000030165	Klrd1	0.03446120480299512	7.5943746921819395	5.0447368059777166e-24	FALSE
ENSMUSG00000097822	Gm26655	0.0398457680534631	6.151011924578243	5.675285791116696e-24	FALSE
ENSMUSG00000064023	Klk8	0.09584522585833018	5.248467734360138	7.052701477417146e-24	FALSE
ENSMUSG00000021108	Prkch	0.5497639078727815	4.710133605727788	7.948527355317507e-24	TRUE
ENSMUSG00000052056	Zfp217	0.22292091856937468	4.784325101836937	9.062696099467588e-24	TRUE
ENSMUSG00000038393	Txnip	0.5099181398193184	4.67172248473767	1.126293494488639e-23	TRUE
ENSMUSG00000006611	Hfe	0.14915240203796326	4.882704944201386	1.162078689702774e-23	TRUE
ENSMUSG00000096001	2610528A11Rik	0.0425380496786971	5.970556255643761	1.8926335458394902e-23	FALSE
ENSMUSG00000021322	Aoah	0.1841520631660052	5.019162626289129	2.721867882609427e-23	TRUE
ENSMUSG00000091472	Gm3739	0.2094595104432047	4.782289618211939	3.1791098889186595e-23	TRUE
ENSMUSG00000042129	Rassf4	0.3322275525538748	4.69933912570558	3.4001472167858855e-23	TRUE
ENSMUSG00000103676	Gm38204	0.01669214607645076	9.429987874281055	4.6827017980231294e-23	FALSE
ENSMUSG00000034041	Lyl1	0.28215111432452256	4.703364224336311	5.446016528293904e-23	TRUE
ENSMUSG00000105296	Gm19708	0.04361496232879069	5.776312623475888	5.88245321010588e-23	FALSE
ENSMUSG00000037849	Ifi206	0.02853818522748033	7.403515662919867	6.184441383944909e-23	FALSE
ENSMUSG00000025044	Msr1	0.0398457680534631	6.355025816599835	6.903786989672897e-23	FALSE
ENSMUSG00000001750	Tcirg1	0.7597618746410331	4.597886786359524	1.0940095867111487e-22	TRUE
ENSMUSG00000039377	Hlx	0.03392274847794832	6.182060360837473	1.2097529742777064e-22	FALSE
