symbol	MP-1	MP-18	MP-19	MP-2	MP-20	MP-21	MP-22	MP-23	MP-24	MP-3	MP-4	MP-5	MP-6	MP-7	MP-8
2610008E11Rik	5.523992	5.86367	6.233848	5.72573	6.450119	8.252274	5.0561169999999995	5.466865	3.936789	8.509066	6.478173	4.774934	5.200779000000001	5.76856	5.6620219999999994
2610021A01Rik	8.54112	9.195898999999999	5.628669	8.574659	8.966912	9.452885	8.478512	9.178478	3.512789	9.522488	9.886184	5.492255999999999	6.735181	5.639672	7.289318
2610024D14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	0.068485	0	0	0.14417	0	0.093228	0	0.048783	0	0.327256	0.217751	0.295713	0.129381	0	0
2610042L04Rik	0.132345	0.24181	0.138547	0.059167	0.223009	0.148478	0.373271	0.33086	0.141275	0.145378	0.19802	0.287205	0.612461	0.164182	0.177443
2610044O15Rik8	46.391870000000004	41.750060000000005	36.572345	36.755323	36.180168	45.457673	39.464726999999996	40.662973	24.278009	36.122949	32.710067	35.839586	24.98129	24.930629	41.171406999999995
2610301B20Rik	25.293146	22.244301999999998	22.681632999999998	27.580076	33.447756999999996	31.335742	29.821528	26.311092000000002	27.867279	25.663991	31.944940000000003	21.202831	30.374450999999997	28.319573000000002	28.651861999999998
2610318N02Rik	0.698413	1.597319	0.8590090000000001	1.383024	1.942895	1.598173	1.440226	1.669985	1.334596	1.2569139999999999	0.74082	1.5056589999999999	1.755198	2.173153	1.594275
2610507B11Rik	72.80958100000001	69.64658	75.366775	68.840412	68.59599	71.844039	69.83249699999999	74.697926	63.883493	68.633995	72.016431	80.94298	80.540727	83.039551	70.316554
2610528A11Rik	0.809528	0.701402	1.220362	1.277074	1.640848	0.464585	0.670919	0.759827	1.410807	1.021857	1.486667	1.526036	2.1538909999999998	1.237666	1.103369
2610528J11Rik	0.522737	0	0	0.087325	0.520002	0.13249	0.069584	0.285824	0	0.270509	0.227009	0.120498	0	0	0.460158
2700049A03Rik	2.066837	1.04926	1.679389	2.019984	2.273053	1.882524	1.944657	1.984784	1.332188	1.798505	1.8728319999999998	1.5687259999999998	1.6929049999999999	1.305002	1.6556449999999998
2700062C07Rik	18.522325	20.586723	16.748556999999998	22.643646999999998	17.127491	19.270630999999998	21.095953	18.91638	18.105017999999998	21.982065	16.31852	16.133881	15.481014	15.14109	17.65853
2700097O09Rik	7.377798	2.865675	5.586341	8.661519	6.21331	7.239238	6.464499	4.312188	6.451396	8.93556	6.044281	6.136939	6.954911999999999	4.475277	6.3290820000000005
2700099C18Rik	0.416396	0.240729	0.131223	0.332444	0.142828	0.18624400000000002	0.160483	0.288436	0.523662	0.111034	0.334635	0.43768	0.342565	0.222185	0.082306
2810004N23Rik	23.116815000000003	18.406526	18.44663	21.05241	18.526353	20.377122	19.340122	19.028738999999998	18.399632	20.543407000000002	19.174843999999997	19.325492999999998	18.478358	19.163612	22.223321
2810021J22Rik	4.768475	4.359961	3.47921	4.384889	4.402698	4.588808	5.152209	4.768248	3.181646	4.985665	4.562113	3.741083	4.335116	4.048803	6.518391
2810025M15Rik	36.571608	31.610014	33.248671	40.700272	37.039554	32.395402	36.98657	30.127948	58.73416	44.732753	40.229799	38.939403	34.399997	36.542178	33.560156
2810039B14Rik	4.020122	1.754302	2.2976360000000002	2.197671	2.203915	2.593734	1.779152	1.848686	2.399585	2.964932	2.500036	3.154885	1.840945	4.141313	3.346365
2810047C21Rik1	0.814541	0.960206	0	0	0.795741	0	0.929403	1.238546	0	0	0	0	0	0	1.214324
2810408A11Rik	0.7735639999999999	0.407093	0.119697	0.49700500000000003	0.157978	0.351555	0.342448	0.259309	0.700698	0.437053	0.747763	0.330903	0.320897	0.553987	0.522921
2810459M11Rik	13.357641000000001	6.6894990000000005	12.671914	11.269131	10.934859000000001	12.144933000000002	9.604322	9.996106000000001	8.586565	12.617958999999999	12.421685	16.59598	13.369781	16.210749	14.182695
2900026A02Rik	31.499389999999998	28.995530000000002	27.806969000000002	32.129569	32.688837	34.260791000000005	30.754941000000002	30.691297	28.901788	30.16226	37.668110999999996	23.873616	25.041029	24.102868	29.026774
2900092C05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3000002C10Rik	2.508179	1.5769980000000001	1.100535	1.450318	1.835786	1.895493	1.307434	1.69226	1.075583	1.894082	2.143336	1.290074	1.7941159999999998	2.31673	1.107335
3110001I22Rik	0.917416	1.329965	0.76812	0.852572	1.20733	1.319534	1.235155	0.874787	0.914625	0.989725	0.848734	0.936773	1.282188	1.039961	1.090596
3110009E18Rik	3.372176	4.502972000000001	4.01524	3.721379	4.55132	1.949085	4.041498	5.773675	5.795912	5.348192	3.974559	3.132905	4.821814	5.074221	4.9321459999999995
3110009M11Rik	0.093727	0.046139	0	0.100055	0.101335	0.037151000000000003	0.038482	0.106584	0.106842	0	0	0.043924	0.044778	0.054043	0.050255
3110021N24Rik	0.447035	0.435706	0.364109	0.451493	0.160991	0.213238	0.470657	0.408019	0.169995	0.415898	0.242755	0.354408	0.327264	0.323483	0.223089
3110040M04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110040N11Rik	36.221015	31.075979	32.772143	30.657974999999997	31.736199999999997	36.566731	34.644331	31.933405	35.271209999999996	35.606423	36.966071	32.248442	34.520727	26.015196	38.829501
3110053B16Rik	17.411479	19.960176999999998	19.358793000000002	17.312372	16.649573	16.257496	15.907777000000001	17.844482	13.964687000000001	13.942178	14.52975	12.461487	10.703729	14.976428	14.957865
3110067C02Rik	0.087381	0	0.063093	0.064773	0.037264	0.086623	0.062019	0	0.080241	0.113787	0.063988	0.049846	0.174964	0.081944	0
3110082I17Rik	18.651995	26.694507	17.218837	19.057306999999998	16.690985	16.632415	18.321726	15.908141	16.522015	15.802934	18.91937	14.098968	17.440937	16.566292	16.844798
3110082J24Rik	1.919283	2.486264	1.923044	2.336908	2.809262	2.658728	2.818474	3.286972	1.523566	3.223327	2.671342	2.761491	3.943235	3.029104	2.227497
3300002I08Rik	7.025718	6.5353959999999995	4.427919	6.754970999999999	7.001696999999999	7.572171999999999	8.183646	8.939107	2.591977	5.092298	5.43543	4.535109	6.370195	6.09535	6.6150080000000004
3425401B19Rik	0.118909	0.049096	0.05876	0.091159	0.072518	0.09706	0.568794	0.647442	0.046342	0.116329	0.115736	0.200648	0.11399	0.169581	0.136806
3830403N18Rik	0.136789	0	0	0.131924	0.105562	0.027862	0	0.061082	0.106293	0.115284	0.029293	0.17699	0.070658	0.215934	0.072975
3830406C13Rik	28.646345	20.210778	20.911583	23.064809	21.146536	23.74291	20.878385	24.945769	21.275033	27.273245	23.413305	23.811049999999998	23.945515	22.920342	27.876123
4632415L05Rik	17.674458	18.173959	16.336272	8.055083	16.623126	21.259058	20.003536999999998	23.291027999999997	7.162926	7.493145	18.391497	17.307358	16.574036999999997	16.480785	18.571501
4632433K11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	21.499785	14.902186	17.458814	19.330502	18.347132	17.860527	20.667784	16.973068	13.518032	19.099522	16.281	13.636698	13.774904000000001	12.997997	15.780772
4833439L19Rik	140.366938	135.987378	132.303874	149.389218	136.80675	138.51119599999998	154.201083	142.124917	99.570421	141.303039	156.051215	149.93520999999998	148.757238	152.39459	153.729346
4921504E06Rik	0	0	0	0.034857	0	0.017007	0	0	0	0.014109	0.019371	0	0	0	0
4921507P07Rik	0.373041	0.311304	0.155341	0.287299	0.229903	0.232991	0.449004	0.178761	0.335751	0.25317	0.269165	0.269004	0.298046	0.174009	0.359989
4921509C19Rik	0	0.016168	0	0	0	0	0	0	0	0.010614	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921517D22Rik	0	0	0	0.040925	0.025943	0	0	0	0	0	0.022697	0	0	0	0.038545
4921524J17Rik	15.251955	12.120128000000001	11.156759000000001	14.112679	14.46766	12.490258	9.407404	9.941258000000001	8.944166	12.910862	9.870471	8.608105	6.733503	7.742640999999999	8.465666
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.151933	0	0
4921533I20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	0.501467	0.630629	0.369065	0.391371	0.380989	0.383678	0.307886	0.373539	0.545565	0.410781	0.233702	0.567107	0.32159	0.454941	0.422473
4921539E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0.020546	0	0	0	0	0	0.025414	0	0	0	0	0
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	0	0	0	0	0.448497	0	0	0	0.547092	0	0.336427
4930404N11Rik	0	0.289287	0	0.082704	0.292715	0	0	0.261844	0	0.177208	0	0	0.28166	0	0
4930407I10Rik	0	0	0	0	0	0	0	0.025024	0	0	0	0	0.014913	0	0
4930412O13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930430F08Rik	14.370759	18.189608	12.621749	11.450852	13.563627	18.274883	15.922881	15.295509000000001	4.7204880000000005	13.10033	15.503324	12.320948	10.493497	8.827804	19.024048
4930431P19Rik	0.984614	0.980203	0.855723	1.108875	1.147606	0.858483	0.864678	0.857393	1.220255	1.141128	0.991353	1.048013	1.136898	0.829744	0.973517
4930432E11Rik	0.004691	0	0	0	0	0	0	0	0.00523	0	0	0.009025	0.019661	0	0
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0.058055	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930444G20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	0.288636	0.594082	0	0.192207	0.141598	0.184976	0.114295	0.880779	0.106451	0.259316	0.162183	0.162115	0.872871	0.215557	0.290989
4930447A16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148533	0
4930447C04Rik	7.779206	1.156836	3.0332790000000003	5.819689	5.372787	1.967279	1.236133	2.1409380000000002	2.717771	6.227945	2.442219	3.085749	2.182989	3.5026990000000002	2.6768769999999997
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930449A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930451I11Rik	0.473737	0	0.415635	0.316535	0	1.270716	0.188469	0.23368	0.280109	0.6988129999999999	0.214391	1.63933	0	0	0.245497
4930453N24Rik	6.088398	6.268568999999999	7.027414	8.285808	7.5402190000000004	7.283472	7.376735	6.629205	9.58267	6.237000999999999	5.671526	5.58184	6.300167	5.500438	7.3770999999999995
4930455H04Rik	0	0.142015	0.082763	0	0	0	0	0	0.077944	0	0	0	0	0	0
4930465K10Rik	0	0.154741	0	0	0	0.0653	0	0.127911	0	0.053999	0.144715	0	0.156603	0	0.085273
4930467E23Rik	0	0	0.034463	0	0	0	0.024059	0	0	0	0	0	0	0	0
4930469K13Rik	0	0	0	0	0	0	0	0	0	0.367987	0	0	0	0	0.585187
4930470P17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930471M09Rik	0.036079	0.038151	0	0.018506	0.057347	0.044077	0.015839	0.031179	0.039584	0.02313	0.016469	0	0	0	0.019441
4930474N05Rik	0	0	0.016086	0.014297	0.01415	0.021787	0.011695	0.011414	0.029385	0	0	0	0.013854	0.016074	0
4930480E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930486L24Rik	0.137053	0.27189	0.642678	0	0.508579	0.182645	0	0	0.342048	0.377958	0.287762	0.361288	0	0.418887	0
4930488N24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503B20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503E14Rik	0	0	0	0.016108	0.181539	0	0	0.025913	0.031659	0	0	0	0	0.035307	0
4930503E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503H13Rik	0.093679	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930503L19Rik	3.937715	2.750528	3.174519	3.484872	4.370354	2.882211	2.584648	2.851933	3.7376419999999997	4.4720830000000005	3.217408	3.186385	3.427673	3.699426	3.371481
4930505A04Rik	0.190927	0.202265	0.19289799999999999	0.32674	0.127534	0.288579	0.068272	0.16282	0.138652	0.223681	0.167106	0.197262	0.082639	0.196717	0.214362
4930512M02Rik	0	0	0	0	0	0	0	0.087381	0	0	0.551972	0	0	0	0
4930513O06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930515G13Rik	0.311364	0.853123	0.359075	0.172318	0	0	0.208847	0.340485	0.592791	0.957305	0.683065	0	0	0.345967	0.796806
4930515G16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930519F09Rik	0.161205	0	0	0	0.459241	0.246943	0	0.121394	0	0.094969	0.136724	0	0	0.294873	0
4930519F16Rik	0.193765	0.131763	0.278564	0.116299	0.136722	0.182076	0.093298	0.25882900000000003	0.259906	0.410972	0.190539	0.063629	0.112774	0.15831	0.072245
4930519G04Rik	0.139829	0.051132	0	0.069075	0.027525	0.085385	0.06504	0.042831	0.11301900000000001	0.121704	0.024008	0.103873	0.079315	0.092549	0.128276
4930522H14Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930522L14Rik	9.042368	9.980046	7.541896	6.7321290000000005	7.3009830000000004	6.459552	7.593075000000001	10.029792	4.822909999999999	8.79879	10.654768	7.137669	7.512908	5.762785999999999	7.236924
4930523C07Rik	2.095143	0.805388	0.736058	1.54796	0.747665	0.418695	0.877185	0.37696399999999997	0.282421	0.533414	1.0621230000000002	0.635896	0.515274	1.62046	1.1177350000000001
4930524B15Rik	0.088675	0.023355	0.053059	0.044097	0	0.054066	0.115066	0.057118	0.023928	0.054776	0.157321	0.081251	0.107519	0.025305	0.047782
4930526A20Rik	0.138594	0.072727	0.259905	0.038515	0	0.058274	0.183876	0.117699	0	0.047468	0.391143	0.199711	0.071213	0	0.151634
4930529C04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930544D05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930548H24Rik	0	0.020349	0.046818	0.079666	0.083112	0.032501	0.016934	0	0	0.012336	0.072276000000000007	0	0.038388	0.109591	0
4930550C14Rik	0.299609	0.30478700000000003	0.458862	0.202332	0.486513	0.516736	0.684399	0.373472	0.732698	0.794133	0.332728	0.943775	0.968022	0.440172	0.482922
4930555G01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930556J24Rik	0.262622	0.13153	0.307184	0.092757	0.134906	0	0.055121	0	0	0.039435	0.113878	0.055889	0.060911	0.139381	0.209544
4930558C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930558K02Rik	0.045795	0.090948	0	0.023475	0.048543	0	0	0	0.05372	0.059198	0	0	0	0	0.049077
4930562C15Rik	0.125126	0	0	0.028908	0.052333	0	0	0	0	0.107487	0.110181	0	0.047633	0	0
4930563M21Rik	0	0	0	0	0	0.023588	0	0	0	0	0	0	0	0	0
4930564C03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930578G10Rik	3.586895	3.924665	2.880764	4.768353	4.440703	4.548352	4.073988	4.368016	1.705046	2.692036	3.1774709999999997	2.757397	1.326362	3.456434	4.140962
4930578I06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930579F01Rik	0	0	0	0	0	0	0	0.020502	0	0	0	0	0	0	0
4930579G24Rik	1.100994	1.455235	1.485157	1.297732	1.264254	1.253613	1.329503	1.223691	0.891599	1.43893	1.338614	1.138844	1.593682	1.49332	1.093432
4930583I09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930590J08Rik	0.935454	1.251596	0.68769	0.7764289999999999	0.9624659999999999	0.9240259999999999	0.845744	0.690355	0.42849400000000004	0.8253830000000001	0.762247	0.882435	0.669068	0.764793	0.68894
4930595D18Rik	0.409871	0.26941	0.479074	0.467559	0.86834	0.778264	0.4508	0.333268	0.761783	0.162453	0.723172	0.222611	0.744888	0.424187	0.442406
4930595M18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018157
4930596D02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931406B18Rik	0.012124	0.012412	0	0.060340000000000005	0	0	0	0	0	0.114798	0	0.010442	0	0.038054000000000004	0.023693
4931406C07Rik	14.713049999999999	14.598296999999999	15.11637	11.995347	15.423551	11.991404000000001	12.153393000000001	12.638189	12.062873	16.418625	13.858766	17.709289000000002	16.481901	17.25994	13.868106000000001
4931408C20Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.016377	0	0
4931414P19Rik	3.177984	4.424516	2.564148	3.246389	2.995361	3.87463	3.907896	3.19136	2.653728	2.784749	3.563955	2.644603	3.032257	2.229342	2.576254
4931417E11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4931422A03Rik	0	0	0	0	0.527047	0	0.26541	0	0	0.46822	0	0	0	0	0
4931428F04Rik	17.511383	10.522991	14.441801	18.752164	17.970325	18.801002	15.637546	15.076321	16.111034	15.752461	21.399544	13.368661	17.534614	14.620071	16.53483
4931428L18Rik	0.184967	0	0.119781	0.119476	0	0	0.111026	0	0.340571	0.11341499999999999	0.044016	0	0	0.200316	0.212119
4931429L15Rik	0.087629	0.086479	0.108702	0.033324	0.064105	0	0	0	0	0.309756	0	0.43863300000000005	0	0	0
4931440P22Rik	0.415535	0.744948	0.775716	0.58156	1.0382930000000001	0.827123	0.5433479999999999	0.688129	0.226056	0.7469939999999999	0.385206	0.415923	0.7506470000000001	0.508776	0.683728
4932411N23Rik	0.023296999999999998	0.026019	0.009603	0.004069	0.008308	0	0.042957	0	0.016358	0.005094	0	0.007682	0.008056	0	0
4932414N04Rik	0.082497	0.088785	0	0.179648	0.270455	0	0.21681	0.068307	0.196699	0.180961	0.153086	0	0	0.110555	0.088452
4932415D10Rik	0.005815	0.004153	0.002365	0	0	0.001627	0.003476	0	0	0.00266	0	0	0.002063	0	0
4932415M13Rik	0	0	0	0.00589	0	0.009201	0	0.009683	0	0.007285	0	0	0.011525	0	0
4932429P05Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4932431P20Rik	0	0	0.016065	0.007371	0	0	0	0.033839	0	0	0.006088	0	0.041345	0.007795	0.007227
4932438A13Rik	14.467354	12.119799	11.087725	12.433173	14.706091	13.150996	13.862241	14.731809	13.006543	14.083737	12.492932999999999	10.269281	10.322777	8.671162	11.739913999999999
4932438H23Rik	0.481576	0.871192	0.6653629999999999	0.522956	0.518714	0.541894	0.524709	0.499093	0.318786	0.765316	1.04069	0.770241	1.216222	0.931031	0.602119
4933400A11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933402D24Rik	0.097277	0.296779	0.190888	0.244432	0.034086	0.104589	0.082714	0.220538	0.224076	0.18818	0.087762	0.117289	0.560766	0.109117	0.24288
4933402J07Rik	0	0.113117	0	0	0.111423	0	0	0	0	0	0	0	0	0	0
4933402N03Rik	0	0.029663	0	0	0	0	0	0	0	0.018943	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0	0	0.036943	0	0	0	0	0	0	0
4933403O08Rik	0	0	0	0.037114	0	0	0	0	0	0	0	0	0.034419	0	0
4933405L10Rik	0.704171	0.992252	0.684687	0.601557	0.425084	0.556142	0.300973	0.355148	0.534862	0.570952	0.818699	0.601581	0.860537	0.482326	0.59482
4933405O20Rik	0	0	0	0.034615	0	0	0	0	0	0	0	0	0	0	0
4933407L21Rik	6.2873529999999995	7.079004	5.07446	4.109373	6.089612	5.00436	4.984468000000001	6.120882	5.206319000000001	8.564646999999999	6.339554000000001	6.983594	12.052671	4.241384	6.770118
4933409G03Rik	0	0	0	0	0	0	0	0	0	0	0	0.04949	0	0	0
4933409K07Rik	15.989132	11.535057	13.192673	13.155301	12.961338	10.216927	10.649497	13.227072	4.353807	14.123087	11.230113	15.926802	13.147029	17.639199	16.672423
4933411K16Rik	0.072037	0	0.08569	0.019416	0	0	0.06379	0.031462	0.042717	0	0	0	0.034849	0.038202	0
4933412A08Rik	0.059178	0	0	0	0.062831	0	0.148545	0.048236	0	0.035801	0	0	0	0	0.127034
4933412E24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933414I15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933416E14Rik	0.17031000000000002	0.092127	0.080324	0.08747	0.095434	0.073758	0.038406	0.038433	0.130583	0.059937	0.143839	0.084375	0.708466	0.104903	0.072256
4933416I08Rik	0	0	0	0.085268	0	0.397281	0	0.251404	0	0	0	0	0.441154	0.448936	0.156143
4933417A18Rik	0	0	0	0	0	0	0	0	0	0	0	0	0.089466	0	0
4933417G07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933421I07Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933424G06Rik	0.261114	0.288922	0.451242	0.192894	0.165307	0.5694710000000001	0.184373	0.185205	0.419749	0.345979	0.231187	1.001063	0.166581	0.598404	0.167723
4933427D14Rik	6.1028899999999995	2.489788	2.383748	3.7689329999999996	3.934322	2.94843	3.540167	3.951251	8.217227000000001	5.4496649999999995	4.432779	2.77005	1.7223549999999999	1.514281	3.815207
4933427G23Rik	0.437476	0.74135	0.38316	0.316164	0.312467	0.335909	0.600833	0.633875	0.380344	0.226323	0.263435	0.293742	0.430321	0.241256	0.26149
4933428G20Rik	0	0.04807	0	0	0	0	0.040976	0	0	0	0.132797	0.080034	0.043976	0	0
4933428M09Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4933430I17Rik	0.374275	0.144838	0.239412	0.200327	0.207133	0.13994500000000001	0.361897	0.273021	0.198728	0.180672	0.151545	0.281697	0.353937	0.126486	0.246721
4933434E20Rik	82.35739600000001	72.031720000000007	73.23312	76.658583	74.69251799999999	67.014298	78.764968	67.044348	76.201707	66.178591	74.301373	74.64318800000001	71.657195	64.104112	79.008099
4933436I01Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0.037607	0	0	0	0	0	0	0	0.033641	0
5031439G07Rik	49.988068999999996	42.550503000000006	47.488355999999996	46.948455	45.268361999999996	40.835037	43.349821	46.792116	31.69514	52.53966	50.326632000000004	50.362833	46.583921000000004	46.820084	44.878832
5033404E19Rik	0.415665	0.324357	0.744833	0.871606	0.990086	0.631678	0.449246	0.262032	1.00053	1.182242	0.723201	0.931441	0.609667	0.969035	0.672141
5033423K11Rik	0	0	0	0	0	0	0	0.027168	0	0	0	0	0	0	0
5430401F13Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5430403G16Rik	0.590125	0.761305	0.57331	0.702241	0.622466	0.596919	0.578369	1.004755	0.511519	0.787122	0.728343	0.615913	0.573285	0.467301	0.933974
5430437J10Rik	0	0	0	0	0	0	0	0.027757	0	0	0.029171	0.029429	0	0	0
5530400C23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5530401A14Rik	0.15920499999999999	0.042034	0.016176	0.075913	0.05883	0.050448999999999994	0.059384	0.011776	0	0.054832	0.125593	0.104571	0.095849	0.059537	0.029259
5730409E04Rik	164.109962	152.918157	144.524494	165.823179	161.300736	160.750218	165.755647	168.459955	180.11206099999998	147.93237299999998	165.295617	114.12077	112.931802	123.36768899999998	153.635647
5730416F02Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730455P16Rik	26.089992	32.930538999999996	24.928333000000002	30.309508	27.616627	46.188479	38.860589	50.986767	17.415005	34.20899	42.252516	26.405741	29.366833000000003	21.791031	33.190197999999995
5730480H06Rik	5.203887	5.032822	5.001038	6.3810150000000005	6.053342	5.431036	6.147704	5.89852	6.7564779999999995	6.176922	5.458404	4.449464	4.334950999999999	4.866825	4.869689
5730507C01Rik	0.359289	0.220868	0.413915	0.509261	0.41565699999999994	0.517531	0.322494	0.348347	0.594699	0.431026	0.409832	0.310422	0.440614	0.394616	0.345796
5730522E02Rik	6.685832	6.5996369999999995	3.972086	6.908056	6.020927	8.015888	7.455177	5.080234	5.316038	7.473758999999999	4.713463	5.714459	4.904162	5.109076	6.273280000000001
5830417I10Rik	5.330464	3.926539	4.975944	5.01815	5.602704	5.725047	5.984605	5.537117	2.298364	5.593256	5.507201	4.765914	5.309511	4.349969	4.872738
6030458C11Rik	23.477412	20.987563	17.984839	24.788285	24.302922	25.348473	22.436043	22.349052	20.972791	22.121087	20.960435	16.240221000000002	16.702974	16.151030000000002	21.380133999999998
